"","DATAFLOW","LAST.UPDATE","freq","unit","icd10","age","sex","geo","TIME_PERIOD","OBS_VALUE","OBS_FLAG"
"1078","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2012,0.9,""
"1079","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2013,0.89,""
"1080","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2014,0.65,""
"1081","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2015,0.66,""
"1082","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2016,0.67,""
"1083","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2017,0.55,""
"1084","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2018,1.01,""
"1085","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2019,1.09,""
"1086","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2020,1.13,""
"1087","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2021,1.21,""
"1088","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","FR",2022,1.27,""
"1089","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2002,1.8,""
"1090","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2003,2.3,""
"1091","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2004,2.1,""
"1092","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2005,1.6,""
"1093","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2006,2.4,""
"1094","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2007,2,""
"1095","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2008,2.5,""
"1096","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2009,1.5,""
"1097","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2010,1.4,""
"1098","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2011,1.47,""
"1099","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2012,1.89,"d"
"1100","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2013,1.19,"d"
"1101","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2014,0.87,""
"1102","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2015,1,""
"1103","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2016,1.68,""
"1104","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2017,1.52,""
"1105","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2018,0.75,""
"1106","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2019,1.24,""
"1107","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2020,1,""
"1108","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2021,0.91,""
"1109","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HR",2022,0.68,""
"1110","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2000,3.3,""
"1111","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2001,3.7,""
"1112","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2002,3,""
"1113","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2003,2.7,""
"1114","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2004,2.9,""
"1115","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2005,2.4,""
"1116","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2006,2.3,""
"1117","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2007,2.2,""
"1118","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2008,2.6,""
"1119","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2009,1.9,""
"1120","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2010,2.1,""
"1121","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2011,2.22,"d"
"1122","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2012,1.73,"d"
"1123","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2013,1.58,"d"
"1124","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2014,1.12,""
"1125","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2015,1.52,""
"1126","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2016,1.24,""
"1127","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2017,0.91,""
"1128","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2018,1.47,""
"1129","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2019,0.92,""
"1130","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2020,1.25,""
"1131","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2021,1.01,""
"1132","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","HU",2022,1.22,""
"1133","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2000,1.3,""
"1134","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2001,1.7,""
"1135","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2002,1.5,""
"1136","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2003,1.2,""
"1137","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2004,0.8,""
"1138","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2005,1.3,""
"1139","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2006,1.3,""
"1140","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2007,1.6,""
"1141","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2008,1.3,""
"1142","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2009,1.5,""
"1143","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2010,1.3,""
"1144","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2011,1.21,""
"1145","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2012,1.32,""
"1146","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2013,0.93,""
"1147","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2014,1.2,""
"1148","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2015,0.73,""
"1149","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2016,0.99,""
"1150","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2017,0.62,""
"1151","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2018,0.79,""
"1152","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2019,0.49,""
"1153","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2020,0.23,""
"1154","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2021,0.21,""
"1155","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IE",2022,0.22,""
"1156","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2000,3.1,""
"1157","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2001,1.1,""
"1158","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2002,3.4,""
"1159","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2004,0.8,""
"1160","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2005,1.8,""
"1161","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2006,0.6,""
"1162","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2007,1.2,""
"1163","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2009,0.6,""
"1164","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2011,1.09,""
"1165","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2013,1.55,""
"1166","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2015,2.51,""
"1167","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2017,0.56,""
"1168","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2018,0.67,""
"1169","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2019,0,""
"1170","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2020,0,""
"1171","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2021,0.41,""
"1172","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IS",2022,1.59,""
"1173","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2000,1.5,""
"1174","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2001,1.4,""
"1175","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2002,1.4,""
"1176","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2003,1.6,""
"1177","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2006,1.3,""
"1178","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2007,1.4,""
"1179","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2008,1.3,""
"1180","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2009,1.2,""
"1181","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2010,1.1,""
"1182","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2011,0.98,""
"1183","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2012,1,""
"1184","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2013,0.78,""
"1185","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2014,0.78,""
"1186","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2015,0.84,""
"1187","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2016,0.67,""
"1188","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2017,0.64,""
"1189","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2018,0.61,""
"1190","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2019,0.5,""
"1191","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2020,0.42,""
"1192","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2021,0.5,""
"1193","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","IT",2022,0.49,""
"1194","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LI",2014,4.43,""
"1195","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LI",2017,0,""
"1196","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LI",2018,0,""
"1197","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LI",2019,0,""
"1198","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LI",2020,0,""
"1199","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LI",2021,0,""
"1200","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LI",2022,0,""
"1201","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2000,16.5,""
"1202","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2001,17.4,""
"1203","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2002,12.3,""
"1204","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2003,15.3,""
"1205","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2004,12.8,""
"1206","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2005,15.1,""
"1207","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2006,12.5,""
"1208","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2007,12.1,""
"1209","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2008,12.2,""
"1210","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2009,10.2,""
"1211","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2010,8.5,""
"1212","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2011,7.81,""
"1213","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2012,6.89,""
"1214","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2013,7.77,""
"1215","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2014,5.97,""
"1216","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2015,5.86,""
"1217","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2016,5.6,""
"1218","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2017,4.31,""
"1219","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2018,4.58,""
"1220","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2019,3.43,""
"1221","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2020,4.16,""
"1222","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2021,2.33,""
"1223","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LT",2022,2.38,""
"1224","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2000,1.2,""
"1225","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2001,2,""
"1226","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2002,1.7,""
"1227","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2003,0.4,""
"1228","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2004,0.4,""
"1229","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2005,2.3,""
"1230","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2006,2,""
"1231","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2007,2.1,""
"1232","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2008,1.6,""
"1233","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2009,1.8,""
"1234","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2010,3,""
"1235","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2011,0.75,""
"1236","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2012,0.67,""
"1237","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2014,1.24,""
"1238","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2015,1.24,""
"1239","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2016,0.61,""
"1240","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2017,0.3,""
"1241","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2018,0.26,""
"1242","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2019,0.65,""
"1243","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2020,0.58,""
"1244","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2021,1.21,""
"1245","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LU",2022,1.78,""
"1246","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2000,21.4,""
"1247","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2001,19.1,""
"1248","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2002,18,""
"1249","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2003,16,""
"1250","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2004,13.9,""
"1251","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2005,16.8,""
"1252","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2006,15.5,""
"1253","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2007,14.4,""
"1254","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2008,12.1,""
"1255","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2009,11.3,""
"1256","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2010,10.6,""
"1257","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2011,9.86,""
"1258","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2012,10.21,""
"1259","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2013,9.23,""
"1260","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2014,10.72,""
"1261","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2015,7.69,""
"1262","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2016,7.63,""
"1263","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2017,5.78,""
"1264","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2018,6.05,""
"1265","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2019,5.99,""
"1266","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2020,5.38,""
"1267","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2021,5.56,""
"1268","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","LV",2022,4.17,""
"1269","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","MK",2000,5.6,""
"1270","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","MK",2001,12.1,""
"1271","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","MK",2002,6.4,""
"1272","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","MK",2003,4.5,""
"1273","ESTAT:SDG_16_10(1.0)","21/03/25 11:00:00","A","RT","X85-Y09_Y871","TOTAL","M","MK",2004,4.7,""
